본부,사업소,충전소명,충전기,충전기ID,주소,충전기구분,충전용량,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,1.49,0,4,2022.1.3,2022.1.3 4:54,2022.1.3 4:59
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,12.32,3,43,2022.1.3,2022.1.3 2:36,2022.1.3 6:20
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.47,1,4,2022.1.3,2022.1.3 9:13,2022.1.3 10:18
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,3.41,0,8,2022.1.3,2022.1.3 10:16,2022.1.3 10:25
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,20.68,3,9,2022.1.3,2022.1.3 8:40,2022.1.3 11:49
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.95,0,37,2022.1.3,2022.1.3 11:28,2022.1.3 12:06
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.43,1,30,2022.1.3,2022.1.3 9:57,2022.1.3 11:28
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,1.04,0,9,2022.1.3,2022.1.3 10:12,2022.1.3 10:22
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,22.42,1,0,2022.1.3,2022.1.3 12:39,2022.1.3 13:40
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,29.56,4,20,2022.1.3,2022.1.3 10:22,2022.1.3 14:43
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,42.39,1,9,2022.1.3,2022.1.3 12:06,2022.1.3 13:16
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.19,0,53,2022.1.3,2022.1.3 12:14,2022.1.3 13:08
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.54,2,5,2022.1.3,2022.1.3 11:34,2022.1.3 13:39
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.74,1,22,2022.1.3,2022.1.3 11:52,2022.1.3 13:15
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,12.84,0,21,2022.1.3,2022.1.3 14:17,2022.1.3 14:38
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.84,0,56,2022.1.3,2022.1.3 8:07,2022.1.3 9:04
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,46.35,1,14,2022.1.3,2022.1.2 23:58,2022.1.3 1:13
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.76,1,37,2022.1.3,2022.1.3 11:20,2022.1.3 12:57
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,45.42,1,6,2022.1.4,2022.1.4 22:51,2022.1.4 23:58
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,23.07,3,25,2022.1.4,2022.1.4 20:10,2022.1.4 23:35
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,15.38,2,18,2022.1.4,2022.1.4 12:23,2022.1.4 14:42
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,14.32,2,7,2022.1.4,2022.1.4 11:51,2022.1.4 13:58
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,40,0,47,2022.1.4,2022.1.4 15:11,2022.1.4 15:59
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,19.44,4,17,2022.1.4,2022.1.4 11:12,2022.1.4 15:30
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.56,1,0,2022.1.4,2022.1.4 13:45,2022.1.4 14:45
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,32.79,8,51,2022.1.4,2022.1.4 7:59,2022.1.4 16:50
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.61,2,19,2022.1.4,2022.1.4 15:28,2022.1.4 17:47
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.75,0,49,2022.1.4,2022.1.4 12:45,2022.1.4 13:35
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,27.59,1,14,2022.1.4,2022.1.4 14:26,2022.1.4 15:40
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,14.36,0,34,2022.1.4,2022.1.4 15:31,2022.1.4 16:06
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,36.4,0,52,2022.1.4,2022.1.4 16:26,2022.1.4 17:19
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.69,0,19,2022.1.4,2022.1.4 14:10,2022.1.4 14:29
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,44.46,1,10,2022.1.4,2022.1.4 19:41,2022.1.4 20:52
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.26,1,41,2022.1.4,2022.1.4 17:43,2022.1.4 19:25
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,19.93,0,29,2022.1.4,2022.1.4 19:39,2022.1.4 20:08
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.13,0,37,2022.1.4,2022.1.4 18:05,2022.1.4 18:42
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.41,0,56,2022.1.4,2022.1.4 19:18,2022.1.4 20:14
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.84,0,32,2022.1.4,2022.1.4 20:23,2022.1.4 20:55
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,22.42,1,14,2022.1.4,2022.1.4 18:06,2022.1.4 19:20
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.85,1,55,2022.1.4,2022.1.4 20:49,2022.1.4 22:45
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.3,0,51,2022.1.4,2022.1.4 12:32,2022.1.4 13:23
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.71,1,12,2022.1.4,2022.1.4 12:26,2022.1.4 13:38
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.13,0,46,2022.1.4,2022.1.4 13:29,2022.1.4 14:15
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,35,0,45,2022.1.4,2022.1.4 11:32,2022.1.4 12:17
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,22.91,3,30,2022.1.4,2022.1.4 11:51,2022.1.4 15:22
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,22.62,0,39,2022.1.4,2022.1.4 14:17,2022.1.4 14:57
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.05,0,41,2022.1.4,2022.1.4 9:41,2022.1.4 10:22
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,36.25,0,57,2022.1.4,2022.1.4 11:23,2022.1.4 12:21
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,7.24,0,11,2022.1.4,2022.1.4 7:44,2022.1.4 7:56
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,44.64,1,25,2022.1.4,2022.1.4 9:47,2022.1.4 11:13
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,8.19,0,28,2022.1.4,2022.1.4 9:33,2022.1.4 10:01
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,28.39,0,46,2022.1.4,2022.1.4 2:23,2022.1.4 3:09
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,17.02,0,26,2022.1.5,2022.1.5 18:18,2022.1.5 18:45
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.51,0,42,2022.1.5,2022.1.5 16:15,2022.1.5 16:57
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,44.44,1,5,2022.1.5,2022.1.5 17:39,2022.1.5 18:44
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,12.56,3,45,2022.1.5,2022.1.5 8:39,2022.1.5 12:25
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,34.14,0,44,2022.1.5,2022.1.5 12:07,2022.1.5 12:52
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,11.63,0,18,2022.1.5,2022.1.5 14:36,2022.1.5 14:55
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,20.14,4,27,2022.1.5,2022.1.5 10:36,2022.1.5 15:04
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.39,1,33,2022.1.5,2022.1.5 12:56,2022.1.5 14:30
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,40.34,1,5,2022.1.5,2022.1.5 7:52,2022.1.5 8:58
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,12.43,1,0,2022.1.5,2022.1.5 14:41,2022.1.5 15:41
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.45,2,19,2022.1.5,2022.1.5 16:28,2022.1.5 18:47
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.44,1,2,2022.1.5,2022.1.5 13:06,2022.1.5 14:09
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,44.74,1,27,2022.1.5,2022.1.5 14:44,2022.1.5 16:11
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,30.67,0,43,2022.1.5,2022.1.5 16:00,2022.1.5 16:44
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,15.98,2,23,2022.1.5,2022.1.5 11:39,2022.1.5 14:03
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,33.34,1,2,2022.1.5,2022.1.5 12:56,2022.1.5 13:59
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,12.79,1,14,2022.1.5,2022.1.5 12:36,2022.1.5 13:50
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,34.14,0,48,2022.1.5,2022.1.5 14:20,2022.1.5 15:08
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,27.52,4,11,2022.1.5,2022.1.5 13:03,2022.1.5 17:15
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.41,2,12,2022.1.5,2022.1.5 11:27,2022.1.5 13:40
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,11.89,0,26,2022.1.5,2022.1.5 9:29,2022.1.5 9:55
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,17.07,0,21,2022.1.5,2022.1.5 9:58,2022.1.5 10:19
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,5.82,0,20,2022.1.5,2022.1.5 9:39,2022.1.5 9:59
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,4.35,0,10,2022.1.5,2022.1.5 6:53,2022.1.5 7:04
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,28.33,4,10,2022.1.5,2022.1.4 19:49,2022.1.5 0:00
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,12.57,0,22,2022.1.5,2022.1.5 9:01,2022.1.5 9:24
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.82,0,45,2022.1.5,2022.1.5 21:58,2022.1.5 22:43
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.95,0,37,2022.1.5,2022.1.5 19:31,2022.1.5 20:08
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,50.11,1,23,2022.1.5,2022.1.5 18:35,2022.1.5 19:59
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,8.46,0,55,2022.1.5,2022.1.5 18:41,2022.1.5 19:36
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.73,0,33,2022.1.5,2022.1.5 19:55,2022.1.5 20:28
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,23.26,3,40,2022.1.5,2022.1.5 17:16,2022.1.5 20:57
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.12,1,40,2022.1.5,2022.1.5 19:12,2022.1.5 20:53
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.79,2,7,2022.1.5,2022.1.5 18:02,2022.1.5 20:10
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,63.37,1,42,2022.1.5,2022.1.5 19:01,2022.1.5 20:43
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,34.14,0,51,2022.1.5,2022.1.5 20:54,2022.1.5 21:45
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.42,3,52,2022.1.5,2022.1.5 16:22,2022.1.5 20:14
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,13.61,0,43,2022.1.5,2022.1.5 18:57,2022.1.5 19:41
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,23.41,1,20,2022.1.6,2022.1.6 16:25,2022.1.6 17:46
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,20.11,0,30,2022.1.6,2022.1.6 19:35,2022.1.6 20:05
